,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,_SalesTeamID,_StoreID,Order Quantity,Discount Applied,Unit Cost,Unit Price
832,In-Store,WARE-XYS1001,07/19/18,09/05/18,10/03/18,7,22,8,0.1,"1,117.16","2,659.90"
833,In-Store,WARE-NMK1003,04/10/18,09/05/18,09/30/18,9,152,3,0.05,866.71,"1,031.80"
834,Online,WARE-XYS1001,04/10/18,09/05/18,09/13/18,15,44,7,0.15,"1,120.24","2,546.00"
835,Online,WARE-XYS1001,07/19/18,09/05/18,09/21/18,18,54,7,0.1,660.35,857.6
836,Online,WARE-NMK1003,04/10/18,09/06/18,09/21/18,20,116,5,0.1,"1,973.15","3,946.30"
837,In-Store,WARE-MKL1006,04/10/18,09/06/18,10/02/18,4,364,2,0.075,"2,484.09","4,006.60"
838,Distributor,WARE-UHY1004,04/10/18,09/06/18,10/03/18,25,222,4,0.075,758.64,"1,132.30"
839,Distributor,WARE-NMK1003,04/10/18,09/06/18,09/14/18,20,101,6,0.05,511.75,897.8
840,In-Store,WARE-NMK1003,07/19/18,09/06/18,09/23/18,8,153,4,0.2,"2,678.93","3,939.60"
841,Wholesale,WARE-NMK1003,07/19/18,09/06/18,09/15/18,26,173,7,0.05,515.9,"1,031.80"
842,In-Store,WARE-XYS1001,07/19/18,09/06/18,10/02/18,1,24,7,0.05,"4,938.37","6,251.10"
843,Wholesale,WARE-NMK1003,07/19/18,09/06/18,09/29/18,27,169,7,0.05,"2,176.83","3,819.00"
844,Distributor,WARE-NMK1003,04/10/18,09/06/18,09/17/18,24,161,1,0.05,"3,233.55","5,480.60"
845,Distributor,WARE-MKL1006,04/10/18,09/07/18,09/27/18,21,347,8,0.075,752.54,"1,045.20"
846,In-Store,WARE-NMK1003,07/19/18,09/07/18,09/19/18,6,101,7,0.4,988.18,"2,298.10"
847,Online,WARE-NBV1002,07/19/18,09/07/18,09/26/18,18,64,7,0.05,730.43,924.6
848,In-Store,WARE-NMK1003,04/10/18,09/07/18,09/14/18,6,186,3,0.1,"2,231.10","2,974.80"
849,Distributor,WARE-NMK1003,04/10/18,09/07/18,09/19/18,21,127,6,0.1,515.1,830.8
850,In-Store,WARE-NMK1003,04/10/18,09/07/18,09/17/18,8,189,2,0.1,641.66,"1,051.90"
851,Online,WARE-NMK1003,07/19/18,09/07/18,09/22/18,13,146,4,0.2,763.53,"1,031.80"
852,In-Store,WARE-NMK1003,07/19/18,09/07/18,09/15/18,3,96,3,0.2,905.51,"1,775.50"
853,In-Store,WARE-XYS1001,07/19/18,09/08/18,09/30/18,7,25,7,0.05,"1,465.29","1,809.00"
854,Online,WARE-UHY1004,04/10/18,09/08/18,09/21/18,18,236,8,0.4,763.8,"1,005.00"
855,In-Store,WARE-NMK1003,04/10/18,09/08/18,09/18/18,1,134,4,0.2,85.43,167.5
856,Online,WARE-NMK1003,04/10/18,09/08/18,09/21/18,14,201,2,0.075,681.26,"1,098.80"
857,Distributor,WARE-PUJ1005,07/19/18,09/08/18,09/11/18,22,324,4,0.05,91.92,187.6
858,Wholesale,WARE-NMK1003,07/19/18,09/08/18,09/17/18,26,156,6,0.05,511.34,"1,065.30"
859,Distributor,WARE-UHY1004,04/10/18,09/08/18,10/04/18,21,219,3,0.2,813.65,"1,179.20"
860,In-Store,WARE-NMK1003,07/19/18,09/09/18,09/15/18,5,140,4,0.075,418.08,"1,045.20"
861,Distributor,WARE-XYS1001,04/10/18,09/09/18,10/06/18,21,22,7,0.05,644.88,837.5
862,In-Store,WARE-XYS1001,04/10/18,09/09/18,10/03/18,10,41,4,0.075,480.73,"1,172.50"
863,Distributor,WARE-XYS1001,04/10/18,09/09/18,09/18/18,21,54,1,0.15,123.28,268
864,In-Store,WARE-XYS1001,04/10/18,09/09/18,09/24/18,11,54,3,0.075,640.39,"1,085.40"
865,Distributor,WARE-PUJ1005,04/10/18,09/09/18,10/02/18,25,279,6,0.05,"1,246.20","3,115.50"
866,Wholesale,WARE-NMK1003,04/10/18,09/10/18,09/29/18,26,98,8,0.05,"1,447.20","2,412.00"
867,In-Store,WARE-XYS1001,07/19/18,09/10/18,09/23/18,10,51,5,0.15,"1,923.84","3,926.20"
868,Distributor,WARE-XYS1001,07/19/18,09/10/18,09/21/18,25,16,7,0.2,"1,713.53","2,284.70"
869,Online,WARE-UHY1004,07/19/18,09/10/18,10/05/18,13,255,5,0.05,556.57,783.9
870,In-Store,WARE-PUJ1005,07/19/18,09/10/18,09/12/18,7,310,8,0.075,557.44,871
871,Online,WARE-NMK1003,07/19/18,09/10/18,10/04/18,20,190,3,0.05,831,"1,051.90"
872,In-Store,WARE-PUJ1005,04/10/18,09/10/18,09/24/18,8,294,1,0.05,609.7,"1,219.40"
873,In-Store,WARE-MKL1006,04/10/18,09/10/18,09/21/18,7,361,5,0.2,509.07,877.7
874,In-Store,WARE-NMK1003,07/19/18,09/10/18,09/16/18,3,193,6,0.1,151.55,261.3
875,In-Store,WARE-XYS1001,04/10/18,09/11/18,09/15/18,11,25,7,0.15,"3,155.16","5,172.40"
876,Online,WARE-UHY1004,07/19/18,09/11/18,10/09/18,12,230,1,0.1,"1,835.00","2,237.80"
877,In-Store,WARE-NMK1003,07/19/18,09/11/18,10/09/18,6,121,5,0.05,135.68,180.9
878,In-Store,WARE-NMK1003,04/10/18,09/11/18,10/06/18,4,103,6,0.075,"1,594.60","1,876.00"
879,Distributor,WARE-UHY1004,07/19/18,09/11/18,09/21/18,21,251,8,0.2,"4,303.54","5,815.60"
880,In-Store,WARE-NMK1003,04/10/18,09/11/18,10/05/18,9,148,6,0.1,903.76,"1,922.90"
881,In-Store,WARE-NMK1003,04/10/18,09/11/18,09/19/18,1,142,5,0.05,441.8,"1,051.90"
882,Online,WARE-NBV1002,07/19/18,09/11/18,09/16/18,17,76,7,0.2,"3,597.90","5,996.50"
883,Wholesale,WARE-PUJ1005,04/10/18,09/11/18,09/20/18,28,322,8,0.2,926.28,"1,172.50"
884,Wholesale,WARE-XYS1001,04/10/18,09/11/18,09/22/18,28,56,8,0.05,153.7,207.7
885,In-Store,WARE-NMK1003,07/19/18,09/11/18,10/02/18,3,148,6,0.1,868.32,"1,085.40"
886,Online,WARE-UHY1004,04/10/18,09/11/18,10/08/18,16,224,7,0.2,627.12,964.8
887,Wholesale,WARE-NMK1003,07/19/18,09/11/18,09/30/18,27,202,2,0.05,"3,142.57","3,832.40"
888,Distributor,WARE-PUJ1005,04/10/18,09/12/18,09/21/18,23,268,2,0.3,754.15,"1,125.60"
889,Distributor,WARE-XYS1001,04/10/18,09/12/18,10/04/18,21,46,2,0.05,649.83,"1,065.30"
890,In-Store,WARE-NMK1003,04/10/18,09/12/18,09/14/18,9,120,7,0.3,"4,214.30","6,197.50"
891,Distributor,WARE-XYS1001,04/10/18,09/12/18,09/24/18,22,3,6,0.05,"2,778.09","3,912.80"
892,In-Store,WARE-PUJ1005,04/10/18,09/12/18,10/06/18,4,288,1,0.1,185.93,247.9
893,Online,WARE-MKL1006,07/19/18,09/12/18,10/03/18,19,339,3,0.075,789.26,"1,038.50"
894,In-Store,WARE-NMK1003,07/19/18,09/12/18,09/17/18,2,110,8,0.1,604.34,"1,098.80"
895,In-Store,WARE-NBV1002,07/19/18,09/12/18,09/14/18,3,83,1,0.075,814.72,"1,273.00"
896,Distributor,WARE-MKL1006,04/10/18,09/12/18,09/14/18,24,350,5,0.15,160.8,268
897,Distributor,WARE-NBV1002,04/10/18,09/13/18,09/20/18,21,70,8,0.075,"2,157.40","3,852.50"
898,Online,WARE-NMK1003,07/19/18,09/13/18,10/03/18,18,154,7,0.2,900.48,"1,876.00"
899,In-Store,WARE-NMK1003,07/19/18,09/13/18,10/03/18,10,134,5,0.15,887.62,"1,286.40"
900,Online,WARE-NMK1003,04/10/18,09/13/18,09/22/18,14,120,6,0.2,101.04,174.2
901,Distributor,WARE-MKL1006,04/10/18,09/13/18,09/24/18,22,360,6,0.15,"4,102.41","5,259.50"
902,Distributor,WARE-UHY1004,04/10/18,09/13/18,10/02/18,22,213,1,0.4,"5,144.80","6,512.40"
903,In-Store,WARE-NMK1003,04/10/18,09/13/18,09/19/18,9,194,3,0.075,"1,021.08","1,701.80"
904,Online,WARE-XYS1001,07/19/18,09/13/18,10/11/18,17,50,5,0.1,"2,682.68","3,832.40"
905,Distributor,WARE-MKL1006,04/10/18,09/13/18,09/17/18,25,330,7,0.15,923.26,"1,775.50"
906,Online,WARE-XYS1001,04/10/18,09/13/18,10/11/18,16,12,2,0.15,865.31,"1,922.90"
907,Wholesale,WARE-PUJ1005,07/19/18,09/13/18,10/10/18,26,291,3,0.05,490.11,891.1
908,In-Store,WARE-PUJ1005,04/10/18,09/14/18,09/20/18,2,264,7,0.075,"1,875.13","3,289.70"
909,Distributor,WARE-NMK1003,07/19/18,09/14/18,09/24/18,24,90,1,0.05,593.29,"1,078.70"
910,Wholesale,WARE-MKL1006,07/19/18,09/14/18,10/03/18,26,346,2,0.05,"2,720.20","3,886.00"
911,Online,WARE-NMK1003,07/19/18,09/14/18,10/10/18,12,172,4,0.05,"1,143.56","1,681.70"
912,Wholesale,WARE-PUJ1005,04/10/18,09/14/18,10/06/18,28,266,2,0.075,852.24,"1,065.30"
913,Distributor,WARE-NMK1003,04/10/18,09/14/18,10/09/18,23,146,7,0.2,"3,286.75","3,912.80"
914,Online,WARE-NBV1002,07/19/18,09/14/18,09/17/18,18,86,2,0.3,"2,520.54","3,819.00"
915,Online,WARE-UHY1004,07/19/18,09/14/18,09/27/18,18,222,5,0.075,758.57,"1,025.10"
916,Distributor,WARE-NMK1003,04/10/18,09/14/18,10/04/18,22,203,6,0.15,"1,601.30","3,202.60"
917,In-Store,WARE-NMK1003,07/19/18,09/14/18,10/01/18,11,170,1,0.1,"2,440.94","5,306.40"
918,In-Store,WARE-UHY1004,07/19/18,09/14/18,09/26/18,9,239,5,0.075,"1,331.42","1,849.20"
919,Online,WARE-PUJ1005,07/19/18,09/14/18,09/21/18,16,282,3,0.1,137.95,194.3
920,In-Store,WARE-XYS1001,04/10/18,09/14/18,09/20/18,7,24,8,0.05,757.37,"1,051.90"
921,Online,WARE-XYS1001,07/19/18,09/14/18,09/23/18,18,58,7,0.1,"1,537.65","1,809.00"
922,In-Store,WARE-XYS1001,04/10/18,09/15/18,10/04/18,1,37,2,0.15,130.78,214.4
923,In-Store,WARE-XYS1001,07/19/18,09/15/18,09/17/18,6,19,6,0.075,"2,577.56","3,530.90"
924,In-Store,WARE-NMK1003,04/10/18,09/15/18,09/21/18,5,201,6,0.4,810.03,"1,038.50"
925,Online,WARE-MKL1006,07/19/18,09/15/18,10/01/18,19,352,2,0.075,"1,561.77","3,470.60"
926,Distributor,WARE-NBV1002,07/19/18,09/15/18,09/19/18,23,83,1,0.15,"2,154.52","2,659.90"
927,Online,WARE-NMK1003,04/10/18,09/15/18,10/12/18,17,128,8,0.05,637.77,"1,118.90"
928,In-Store,WARE-PUJ1005,04/10/18,09/15/18,10/02/18,4,327,4,0.4,"2,257.77","3,892.70"
929,In-Store,WARE-NMK1003,07/19/18,09/15/18,10/04/18,9,177,3,0.075,921.52,"2,003.30"
930,Online,WARE-NBV1002,07/19/18,09/15/18,09/23/18,12,86,4,0.05,788.66,998.3
931,In-Store,WARE-PUJ1005,07/19/18,09/16/18,10/05/18,9,312,3,0.05,"1,654.90","2,546.00"
932,Online,WARE-XYS1001,07/19/18,09/16/18,09/18/18,15,26,5,0.075,"2,093.21","2,552.70"
933,In-Store,WARE-XYS1001,07/19/18,09/16/18,09/24/18,1,49,8,0.05,"2,610.59","3,839.10"
934,Distributor,WARE-MKL1006,04/10/18,09/16/18,09/25/18,23,354,4,0.05,"4,071.52","6,076.90"
935,Distributor,WARE-PUJ1005,07/19/18,09/16/18,10/11/18,20,307,7,0.2,462.84,"1,051.90"
936,Distributor,WARE-PUJ1005,04/10/18,09/16/18,10/13/18,21,303,8,0.075,577.47,"1,132.30"
937,In-Store,WARE-MKL1006,07/19/18,09/17/18,09/25/18,6,366,8,0.05,"1,184.56","2,961.40"
938,In-Store,WARE-NMK1003,04/10/18,09/17/18,09/30/18,6,88,4,0.05,"2,140.05","3,396.90"
939,In-Store,WARE-UHY1004,04/10/18,09/17/18,09/21/18,5,244,7,0.2,"3,322.53","5,728.50"
940,Distributor,WARE-UHY1004,07/19/18,09/17/18,10/10/18,21,230,6,0.05,"1,401.37","2,224.40"
941,Online,WARE-MKL1006,07/19/18,09/17/18,09/21/18,13,357,3,0.075,"1,674.33","3,986.50"
942,Wholesale,WARE-NMK1003,07/19/18,09/17/18,09/25/18,26,155,8,0.1,"2,613.54","5,681.60"
943,Distributor,WARE-XYS1001,04/10/18,09/18/18,10/01/18,23,21,2,0.075,"3,005.55","5,272.90"
944,Distributor,WARE-PUJ1005,07/19/18,09/18/18,10/08/18,23,323,8,0.2,529.03,"1,125.60"
945,Online,WARE-NBV1002,07/19/18,09/18/18,10/10/18,15,60,7,0.05,400.26,690.1
946,In-Store,WARE-NMK1003,07/19/18,09/18/18,09/30/18,5,92,3,0.05,"1,502.14","2,546.00"
947,In-Store,WARE-UHY1004,07/19/18,09/18/18,09/25/18,1,224,5,0.1,"2,276.33","3,035.10"
948,Online,WARE-NMK1003,04/10/18,09/18/18,09/29/18,16,135,2,0.05,"2,444.03","4,006.60"
949,In-Store,WARE-NMK1003,07/19/18,09/19/18,09/22/18,3,195,6,0.1,"2,179.91","3,892.70"
950,In-Store,WARE-MKL1006,07/19/18,09/19/18,10/05/18,6,338,8,0.1,"1,334.37","2,566.10"
951,In-Store,WARE-NMK1003,07/19/18,09/19/18,10/06/18,2,201,8,0.075,786.65,"1,333.30"
952,In-Store,WARE-MKL1006,07/19/18,09/19/18,09/21/18,8,353,5,0.05,452.32,"1,051.90"
953,Wholesale,WARE-PUJ1005,07/19/18,09/19/18,09/29/18,27,281,3,0.05,"3,314.89","3,946.30"
954,Distributor,WARE-NMK1003,04/10/18,09/19/18,10/04/18,23,149,8,0.05,593.02,"1,118.90"
955,Online,WARE-PUJ1005,04/10/18,09/19/18,10/07/18,19,278,8,0.075,"1,325.26","2,881.00"
956,In-Store,WARE-UHY1004,07/19/18,09/20/18,09/26/18,8,211,7,0.05,"1,890.74","2,224.40"
957,Online,WARE-NMK1003,04/10/18,09/20/18,09/22/18,19,164,1,0.075,586.79,"1,011.70"
958,Distributor,WARE-XYS1001,04/10/18,09/20/18,10/09/18,24,17,2,0.2,123.95,167.5
959,In-Store,WARE-XYS1001,07/19/18,09/20/18,10/04/18,12,15,7,0.05,740.35,"1,139.00"
960,Distributor,WARE-NMK1003,04/10/18,09/20/18,10/09/18,23,134,8,0.05,110.55,167.5
961,In-Store,WARE-NMK1003,04/10/18,09/20/18,10/14/18,1,153,1,0.05,553.15,864.3
962,In-Store,WARE-NMK1003,07/19/18,09/20/18,10/05/18,4,135,1,0.05,"2,477.33","2,914.50"
963,Distributor,WARE-UHY1004,04/10/18,09/21/18,10/15/18,24,232,3,0.05,"2,858.22","5,293.00"
964,In-Store,WARE-NBV1002,07/19/18,09/21/18,09/29/18,2,66,6,0.2,406.82,924.6
965,In-Store,WARE-NMK1003,07/19/18,09/21/18,09/30/18,4,160,4,0.1,619.08,884.4
966,Online,WARE-XYS1001,07/19/18,09/21/18,09/25/18,18,58,7,0.4,"1,819.59","2,458.90"
967,In-Store,WARE-MKL1006,04/10/18,09/21/18,10/14/18,3,357,8,0.05,656.47,924.6
968,In-Store,WARE-NMK1003,04/10/18,09/21/18,10/03/18,8,101,8,0.05,"3,235.90","6,344.90"
969,Online,WARE-XYS1001,07/19/18,09/21/18,10/09/18,18,22,2,0.4,"2,910.35","3,932.90"
970,Distributor,WARE-PUJ1005,04/10/18,09/22/18,10/16/18,23,296,5,0.075,500.49,"1,112.20"
971,Distributor,WARE-UHY1004,07/19/18,09/22/18,10/01/18,23,261,7,0.15,370.85,904.5
972,Online,WARE-NMK1003,07/19/18,09/22/18,10/06/18,15,93,2,0.075,524.61,"1,165.80"
973,In-Store,WARE-PUJ1005,04/10/18,09/22/18,09/30/18,1,291,7,0.15,116.71,174.2
974,In-Store,WARE-PUJ1005,04/10/18,09/22/18,10/13/18,11,320,6,0.075,"1,379.53","2,378.50"
975,In-Store,WARE-MKL1006,07/19/18,09/22/18,09/28/18,2,362,4,0.1,850.83,"1,025.10"
976,In-Store,WARE-NMK1003,07/19/18,09/22/18,10/16/18,7,100,6,0.075,"2,034.72","3,839.10"
977,Online,WARE-NMK1003,07/19/18,09/22/18,10/15/18,16,170,8,0.15,650.03,"1,031.80"
978,Wholesale,WARE-MKL1006,04/10/18,09/22/18,10/09/18,27,336,6,0.05,623.1,"1,005.00"
979,Distributor,WARE-MKL1006,07/19/18,09/23/18,10/05/18,25,339,6,0.05,"2,215.02","3,886.00"
980,In-Store,WARE-NMK1003,07/19/18,09/23/18,10/08/18,10,184,6,0.15,574.06,"1,125.60"
981,In-Store,WARE-PUJ1005,04/10/18,09/23/18,10/02/18,2,325,2,0.1,"1,832.72","3,899.40"
982,Online,WARE-UHY1004,07/19/18,09/23/18,09/26/18,14,211,5,0.05,976.53,"1,842.50"
983,Online,WARE-NMK1003,04/10/18,09/23/18,10/06/18,17,155,2,0.05,86.43,201
984,Online,WARE-PUJ1005,04/10/18,09/23/18,10/17/18,13,301,7,0.05,707.52,"1,768.80"
985,In-Store,WARE-PUJ1005,04/10/18,09/23/18,09/29/18,3,267,1,0.4,"3,777.80","5,996.50"
986,Online,WARE-MKL1006,04/10/18,09/23/18,10/12/18,13,329,1,0.075,"1,667.09","2,525.90"
987,Distributor,WARE-XYS1001,07/19/18,09/23/18,10/13/18,24,57,1,0.05,562.8,"1,005.00"
988,Online,WARE-PUJ1005,04/10/18,09/23/18,09/25/18,15,285,5,0.3,377.88,944.7
989,Online,WARE-UHY1004,04/10/18,09/23/18,10/01/18,15,245,7,0.3,924.94,"1,681.70"
990,Online,WARE-MKL1006,04/10/18,09/24/18,10/02/18,14,336,2,0.2,151.96,180.9
991,Online,WARE-PUJ1005,04/10/18,09/24/18,10/09/18,19,306,4,0.05,"1,592.72","1,896.10"
992,In-Store,WARE-PUJ1005,07/19/18,09/24/18,10/06/18,12,286,8,0.075,410.04,804
993,In-Store,WARE-PUJ1005,07/19/18,09/24/18,09/30/18,7,285,5,0.1,778.54,"1,112.20"
994,Online,WARE-NMK1003,04/10/18,09/24/18,10/14/18,14,174,7,0.1,437.18,971.5
995,Online,WARE-PUJ1005,04/10/18,09/24/18,10/20/18,17,271,2,0.05,"1,380.74","2,465.60"
996,In-Store,WARE-UHY1004,04/10/18,09/24/18,09/26/18,2,208,6,0.05,"1,915.13","2,659.90"
997,Wholesale,WARE-NBV1002,07/19/18,09/25/18,10/11/18,27,61,7,0.2,"1,155.75","1,675.00"
998,Online,WARE-NMK1003,07/19/18,09/25/18,09/27/18,14,115,5,0.05,"3,505.84","6,150.60"
999,Online,WARE-NMK1003,04/10/18,09/25/18,09/27/18,16,172,5,0.05,"2,387.88","5,306.40"
1000,Distributor,WARE-PUJ1005,07/19/18,09/25/18,10/02/18,21,329,6,0.15,"3,082.13","3,758.70"
1001,Online,WARE-PUJ1005,04/10/18,09/25/18,10/05/18,15,318,7,0.075,"1,603.98","2,291.40"
1002,In-Store,WARE-NMK1003,04/10/18,09/25/18,10/20/18,5,142,7,0.075,"3,564.13","5,748.60"
1003,Online,WARE-MKL1006,04/10/18,09/25/18,10/09/18,13,355,8,0.1,"1,336.65","1,909.50"
1004,Online,WARE-NMK1003,07/19/18,09/25/18,10/05/18,13,185,7,0.05,"3,308.80","3,892.70"
1005,Online,WARE-MKL1006,04/10/18,09/25/18,10/12/18,12,362,6,0.075,749.66,"1,118.90"
1006,Online,WARE-NMK1003,04/10/18,09/25/18,10/21/18,16,164,1,0.075,"2,559.94","3,999.90"
1007,In-Store,WARE-PUJ1005,07/19/18,09/26/18,10/06/18,10,286,2,0.075,873.28,"1,782.20"
1008,Distributor,WARE-NMK1003,07/19/18,09/26/18,10/22/18,24,114,4,0.05,707.52,"1,072.00"
1009,In-Store,WARE-XYS1001,04/10/18,09/26/18,10/12/18,10,29,4,0.4,559.92,917.9
1010,Distributor,WARE-PUJ1005,04/10/18,09/26/18,10/21/18,23,323,2,0.075,"2,836.51","5,252.80"
1011,Distributor,WARE-UHY1004,07/19/18,09/26/18,10/04/18,22,213,4,0.075,"5,399.73","6,505.70"
1012,In-Store,WARE-PUJ1005,07/19/18,09/26/18,09/29/18,4,317,6,0.1,"1,932.41","3,390.20"
1013,In-Store,WARE-PUJ1005,04/10/18,09/26/18,10/18/18,6,298,5,0.075,108.34,221.1
1014,Online,WARE-PUJ1005,07/19/18,09/26/18,10/24/18,14,282,2,0.05,"3,034.83","3,993.20"
1015,In-Store,WARE-MKL1006,07/19/18,09/26/18,10/01/18,9,340,8,0.4,"1,612.29","2,519.20"
1016,In-Store,WARE-XYS1001,07/19/18,09/27/18,10/07/18,9,19,5,0.05,"2,964.75","3,953.00"
1017,In-Store,WARE-PUJ1005,04/10/18,09/27/18,10/09/18,12,303,3,0.2,840.92,"1,092.10"
1018,Online,WARE-NBV1002,04/10/18,09/27/18,10/05/18,20,84,7,0.3,"4,726.92","5,835.70"
1019,In-Store,WARE-NMK1003,04/10/18,09/27/18,10/19/18,12,101,5,0.05,"1,276.35","1,701.80"
1020,Wholesale,WARE-XYS1001,04/10/18,09/27/18,10/07/18,26,20,6,0.15,"4,343.14","6,117.10"
1021,In-Store,WARE-MKL1006,07/19/18,09/27/18,10/21/18,6,332,2,0.075,"1,188.92","1,829.10"
1022,In-Store,WARE-MKL1006,04/10/18,09/27/18,09/30/18,2,363,5,0.075,"2,477.73","3,932.90"
1023,Online,WARE-NMK1003,07/19/18,09/27/18,10/01/18,15,97,2,0.05,"1,101.82","1,695.10"
1024,Online,WARE-NMK1003,07/19/18,09/27/18,10/23/18,12,199,4,0.2,130.25,180.9
1025,In-Store,WARE-NMK1003,04/10/18,09/28/18,10/05/18,12,126,1,0.15,631.94,877.7
1026,In-Store,WARE-NBV1002,04/10/18,09/28/18,10/21/18,9,79,7,0.15,"1,984.88","2,646.50"
1027,In-Store,WARE-NBV1002,04/10/18,09/28/18,10/17/18,9,74,4,0.05,"2,206.85","5,132.20"
1028,Online,WARE-XYS1001,07/19/18,09/28/18,10/23/18,18,48,8,0.4,"3,271.74","5,112.10"
1029,In-Store,WARE-UHY1004,07/19/18,09/28/18,10/04/18,12,222,7,0.05,522,"1,065.30"
1030,Online,WARE-UHY1004,07/19/18,09/28/18,10/08/18,19,216,6,0.15,"2,059.85","3,269.60"
1031,In-Store,WARE-PUJ1005,04/10/18,09/28/18,10/02/18,9,315,6,0.075,"3,277.91","6,070.20"
1032,Online,WARE-XYS1001,07/19/18,09/28/18,10/18/18,18,33,7,0.2,857.4,"1,279.70"
1033,In-Store,WARE-NBV1002,07/19/18,09/28/18,10/07/18,11,74,1,0.05,"2,449.52","3,061.90"
1034,In-Store,WARE-UHY1004,07/19/18,09/28/18,10/02/18,1,233,2,0.05,"1,217.39","2,646.50"
1035,Distributor,WARE-NMK1003,04/10/18,09/29/18,10/27/18,23,169,6,0.075,"3,767.54","5,232.70"
1036,Online,WARE-NMK1003,04/10/18,09/29/18,10/15/18,16,105,6,0.15,"3,268.93","3,986.50"
1037,Online,WARE-PUJ1005,07/19/18,09/29/18,10/03/18,16,306,4,0.1,178.49,247.9
1038,Distributor,WARE-NMK1003,07/19/18,09/29/18,10/01/18,22,113,6,0.15,141.5,221.1
1039,Distributor,WARE-MKL1006,04/10/18,09/29/18,10/06/18,23,358,3,0.1,492.32,"1,118.90"
1040,In-Store,WARE-NMK1003,04/10/18,09/29/18,10/10/18,5,146,1,0.05,"2,825.52","5,433.70"
1041,In-Store,WARE-PUJ1005,07/19/18,09/29/18,10/27/18,7,291,5,0.075,"1,756.47","3,028.40"
1042,Online,WARE-PUJ1005,04/10/18,09/29/18,10/04/18,15,296,1,0.15,"2,296.69","3,892.70"
1043,In-Store,WARE-UHY1004,04/10/18,09/29/18,10/09/18,12,224,3,0.15,"2,089.40","2,579.50"
1044,Wholesale,WARE-NMK1003,07/19/18,09/29/18,10/03/18,27,131,6,0.05,"1,230.12","1,809.00"
1045,Online,WARE-UHY1004,07/19/18,09/30/18,10/03/18,13,215,4,0.075,"2,457.02","5,118.80"
1046,Online,WARE-UHY1004,04/10/18,09/30/18,10/03/18,12,243,2,0.1,753.21,978.2
1047,In-Store,WARE-UHY1004,07/19/18,09/30/18,10/04/18,11,215,3,0.05,554.76,770.5
1048,In-Store,WARE-XYS1001,04/10/18,09/30/18,10/16/18,12,22,8,0.075,759.78,"1,085.40"
1049,In-Store,WARE-PUJ1005,07/19/18,09/30/18,10/20/18,10,309,5,0.05,795.96,"1,989.90"
1050,In-Store,WARE-XYS1001,07/19/18,09/30/18,10/17/18,10,22,4,0.05,"2,180.85","2,907.80"
1051,Wholesale,WARE-XYS1001,04/10/18,09/30/18,10/09/18,28,56,8,0.075,886.01,"1,165.80"
1052,Online,WARE-NMK1003,07/19/18,09/30/18,10/19/18,14,116,4,0.075,"4,343.48","5,715.10"
1053,Online,WARE-NMK1003,07/19/18,09/30/18,10/22/18,15,160,7,0.1,"1,254.37","1,695.10"
1054,Distributor,WARE-NMK1003,07/19/18,10/01/18,10/10/18,21,156,1,0.2,643.87,"1,038.50"
1055,In-Store,WARE-PUJ1005,07/19/18,10/01/18,10/07/18,4,315,7,0.05,"2,778.62","5,788.80"
1056,Online,WARE-XYS1001,07/19/18,10/01/18,10/21/18,12,21,2,0.15,"1,118.90","2,237.80"
1057,Wholesale,WARE-MKL1006,07/19/18,10/01/18,10/26/18,25,330,7,0.15,871.87,"1,132.30"
1058,In-Store,WARE-NMK1003,07/19/18,10/01/18,10/15/18,10,89,4,0.05,552.48,891.1
1059,Online,WARE-XYS1001,04/10/18,10/01/18,10/15/18,16,20,4,0.05,"3,055.20","3,819.00"
1060,Distributor,WARE-PUJ1005,07/19/18,10/02/18,10/10/18,21,287,6,0.15,702.7,"1,232.80"
1061,Online,WARE-XYS1001,07/19/18,10/02/18,10/05/18,12,14,3,0.075,"2,532.60","6,331.50"
1062,Online,WARE-XYS1001,07/19/18,10/02/18,10/15/18,13,51,6,0.1,431.41,917.9
1063,Online,WARE-UHY1004,07/19/18,10/02/18,10/28/18,14,246,4,0.05,639.98,"1,333.30"
1064,Online,WARE-NMK1003,07/19/18,10/02/18,10/18/18,15,97,4,0.15,"3,444.34","5,467.20"
1065,Online,WARE-PUJ1005,07/19/18,10/02/18,10/17/18,15,310,3,0.1,"3,950.32","5,896.00"
1066,In-Store,WARE-NBV1002,04/10/18,10/02/18,10/08/18,5,78,1,0.2,"1,212.03","1,809.00"
1067,Online,WARE-NBV1002,07/19/18,10/02/18,10/25/18,15,84,4,0.075,722.93,"1,112.20"
1068,Distributor,WARE-NMK1003,07/19/18,10/03/18,10/24/18,25,186,4,0.05,"1,782.20","2,546.00"
1069,In-Store,WARE-UHY1004,07/19/18,10/03/18,10/26/18,10,228,8,0.05,774.52,"1,139.00"
1070,In-Store,WARE-UHY1004,07/19/18,10/03/18,10/19/18,8,223,2,0.05,"2,362.29","3,872.60"
1071,Online,WARE-XYS1001,04/10/18,10/03/18,10/22/18,18,37,8,0.15,809.23,"1,326.60"
1072,Distributor,WARE-MKL1006,07/19/18,10/03/18,10/20/18,21,347,4,0.1,"1,793.39","2,525.90"
1073,Online,WARE-NMK1003,04/10/18,10/03/18,10/13/18,19,141,4,0.15,564.01,924.6
1074,Distributor,WARE-NMK1003,07/19/18,10/03/18,10/14/18,24,128,5,0.05,146.33,261.3
